text,font_size,is_bold,is_italic,page,cap_ratio,line_length,word_count,x_pos_norm,y_pos_norm,relative_font_size,indentation,starts_with_number,ends_with_colon,all_caps,vertical_spacing_above,vertical_spacing_below,label
-arts and humanities,9.960000038146973,0,0,14,0.0,20,3,0.1569257125355839,0.564910195090554,1.0,96.03853607177734,0,0,0,11.8026123046875,0.408355712890625,Body
- business and economics,9.960000038146973,0,0,14,0.0,24,4,0.1569257125355839,0.5794603367044469,1.0,96.03853607177734,0,0,0,0.408355712890625,0.408355712890625,Body
- education,9.960000038146973,0,0,14,0.0,11,2,0.1569287667866626,0.5940105168506352,1.0,96.0404052734375,0,0,0,0.408355712890625,0.408355712890625,Body
-recreation and sports,9.960000038146973,0,0,14,0.0,22,3,0.1569287667866626,0.6085606584645281,1.0,96.0404052734375,0,0,0,0.408355712890625,0.288848876953125,Body
"-entertainment - games, activities for kids",9.960000038146973,0,0,14,0.0,43,6,0.1569287667866626,0.6229599076088028,1.0,96.0404052734375,0,0,0,0.288848876953125,0.408355712890625,Body
-health information,9.960000038146973,0,0,14,0.0,19,2,0.1569287667866626,0.637510126287287,1.0,96.0404052734375,0,0,0,0.408355712890625,0.40838623046875,Body
-science and technology,9.960000038146973,0,0,14,0.0,23,3,0.1569287667866626,0.6520603064334753,1.0,96.0404052734375,0,0,0,0.40838623046875,0.4083251953125,Body
-social sciences,9.960000038146973,0,0,14,0.0,16,2,0.1569287667866626,0.6666104095150726,1.0,96.0404052734375,0,0,0,0.4083251953125,0.4083251953125,Body
-society and culture,9.960000038146973,0,0,14,0.0,20,3,0.1569287667866626,0.6811605125966699,1.0,96.0404052734375,0,0,0,0.4083251953125,11.8026123046875,Body
3. Educational tool-kits,9.960000038146973,0,0,14,0.041666666666666664,24,3,0.1569287667866626,0.7100973418264678,1.0,96.0404052734375,1,0,0,11.8026123046875,11.922119140625,Body
"-guides to information gathering methodologies, information literacy",9.960000038146973,0,0,14,0.0,68,7,0.1569287667866626,0.7391850635258839,1.0,96.0404052734375,0,0,0,11.922119140625,0.4083251953125,Body
-study guides,9.960000038146973,0,0,14,0.0,13,2,0.15692874185400071,0.7537351666074811,1.0,96.04039001464844,0,0,0,0.4083251953125,0.40838623046875,Body
-study skill development,9.960000038146973,0,0,14,0.0,24,3,0.15692874185400071,0.7682853467536696,1.0,96.04039001464844,0,0,0,0.40838623046875,0.40838623046875,Body
-web-based curricula,9.960000038146973,0,0,14,0.0,20,2,0.15692874185400071,0.7828355268998579,1.0,96.04039001464844,0,0,0,0.40838623046875,0.28887939453125,Body
-internet search guides,9.960000038146973,0,0,14,0.0,23,3,0.15693204543169806,0.7972348145764283,1.0,96.04241180419922,0,0,0,0.28887939453125,11.922119140625,Body
"4. Journals, books, maps, music etc.",9.960000038146973,0,0,14,0.027777777777777776,36,6,0.15693204543169806,0.8263225362758444,1.0,96.04241180419922,1,0,0,11.922119140625,65.41705322265625,Body
14,9.0,0,1,14,0.0,2,1,0.8351642384248621,0.9229543666646938,0.9036144543704663,511.1205139160156,1,0,0,65.41705322265625,-12.6810302734375,Body
14,9.0,0,1,14,0.0,2,1,0.834767160851971,0.9229543666646938,0.9036144543704663,510.87750244140625,1,0,0,-12.6810302734375,-12.43798828125,Body
14,9.0,0,1,14,0.0,2,1,0.834767160851971,0.9232612378669508,0.9036144543704663,510.87750244140625,1,0,0,-12.43798828125,-12.6810302734375,Body
14,9.0,0,1,14,0.0,2,1,0.8351598502763735,0.9232612378669508,0.9036144543704663,511.1178283691406,1,0,0,-12.6810302734375,-12.50103759765625,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,14,0.17543859649122806,57,9,0.1471251693426394,0.9268159192017834,0.7590361359261657,90.04060363769531,0,0,0,-9.37066650390625,-8.43695068359375,Body
March 2003,7.559999942779541,1,1,14,0.1,10,2,0.48481251835043915,0.9268159192017834,0.7590361359261657,296.70526123046875,0,0,0,-8.43695068359375,0.0,Body
Parsippany -Troy Hills STEM Pathways,28.00721549987793,1,0,1,0.2222222222222222,36,5,0.20558938169791027,0.04718382671625927,2.5443563702447904,125.8207015991211,0,0,0,0.0,23.317405700683594,Body
Mission Statement:,14.005849838256836,0,0,1,0.1111111111111111,18,2,0.13125408397001379,0.11198763413862749,1.2723818709080903,80.32749938964844,0,1,0,23.317405700683594,-16.470375061035156,Body
To provide PTHSD high school students with the opportunity to,12.004799842834473,0,0,1,0.09836065573770492,61,10,0.3361779505910437,0.11752550529711174,1.0905935634252064,205.74090576171875,0,0,0,-12.587066650390625,3.6614608764648438,Body
"concentrate their studies, beyond those required in high school, in the areas of science,",12.004799842834473,0,0,1,0.0,89,14,0.13125410890267566,0.137306136314315,1.0905935634252064,80.3275146484375,0,0,0,3.6614608764648438,2.2508773803710938,Body
"technology, engineering, and mathematics, and expose students to relevant real world",12.004799842834473,0,0,1,0.0,84,11,0.13125410890267566,0.15530572756372316,1.0905935634252064,80.3275146484375,0,0,0,2.2508773803710938,2.2508697509765625,Body
"experiences through project work, conferences and presentations to enhance their high school",12.004799842834473,0,0,1,0.0,92,12,0.13125410890267566,0.17330531881313133,1.0905935634252064,80.3275146484375,0,0,0,2.2508697509765625,2.2508697509765625,Body
experience.,12.004799842834473,0,0,1,0.0,11,1,0.13125410890267566,0.19130491006253947,1.0905935634252064,80.3275146484375,0,0,0,2.2508697509765625,19.119964599609375,Body
Goals:,14.011449813842773,0,0,1,0.16666666666666666,6,1,0.07420310475467856,0.2306038634945648,1.2728906088636847,45.41230010986328,0,1,0,19.119964599609375,10.88629150390625,Body
•,11.508949279785156,0,0,1,0.0,1,1,0.0676217297323389,0.2663747614080256,1.0455472953022833,41.384498596191406,0,0,0,10.88629150390625,-11.208343505859375,Body
"Inspire keen interest in mathematics, science, engineering, and",11.508949279785156,0,0,1,0.015873015873015872,63,8,0.07420364704007416,0.2667543045198075,1.0455472953022833,45.41263198852539,0,0,0,-11.208343505859375,-11.508956909179688,Body
"technology, develop strong scholarship in the subject and",11.508949279785156,0,0,1,0.0,57,8,0.07420280556273616,0.2838133994979088,1.0455472953022833,45.41211700439453,0,0,0,2.0018463134765625,2.0018463134765625,Body
promote the enjoyment of these studies in high school.,11.508949279785156,0,0,1,0.0,54,9,0.07420280556273616,0.3008724944760101,1.0455472953022833,45.41211700439453,0,0,0,2.0018463134765625,1.6992950439453125,Body
•,11.508949279785156,0,0,1,0.0,1,1,0.0676217297323389,0.31754958027541036,1.0455472953022833,41.384498596191406,0,0,0,1.6992950439453125,-11.208343505859375,Body
Expose students to potential career opportunities in the field.,11.508949279785156,0,0,1,0.015873015873015872,63,9,0.07420364704007416,0.31792912338719226,1.0455472953022833,45.41263198852539,0,0,0,-11.208343505859375,1.701263427734375,Body
•,11.508949279785156,0,0,1,0.0,1,1,0.06762156767003677,0.3346086752535117,1.0455472953022833,41.3843994140625,0,0,0,1.701263427734375,-11.208343505859375,Body
Encourage students to pursue higher education and major in,11.508949279785156,0,0,1,0.017241379310344827,58,9,0.07420348497777203,0.3349882183652936,1.0455472953022833,45.412532806396484,0,0,0,-11.208343505859375,2.001861572265625,Body
STEM careers.,11.508949279785156,0,0,1,0.3076923076923077,13,2,0.07420280556273616,0.3520473133433949,1.0455472953022833,45.41211700439453,0,0,0,2.001861572265625,2.001861572265625,Body
• Promote interactions with STEM professionals to learn about,11.508949279785156,0,0,1,0.08196721311475409,61,9,0.064839930316202,0.3691064083214962,1.0455472953022833,39.682037353515625,0,0,0,2.001861572265625,2.001861572265625,Body
future opportunities.,11.508949279785156,0,0,1,0.0,21,2,0.07420280556273616,0.38616550329959753,1.0455472953022833,45.41211700439453,0,0,0,2.001861572265625,2.001861572265625,Body
• Support field experiences connected to the world outside of,11.508949279785156,0,0,1,0.01639344262295082,61,10,0.06484017964282067,0.40322459827769885,1.0455472953022833,39.68218994140625,0,0,0,2.001861572265625,2.001861572265625,Body
the school building.,11.508949279785156,0,0,1,0.0,20,3,0.07420305488935483,0.4202836932558002,1.0455472953022833,45.412269592285156,0,0,0,2.001861572265625,2.001861572265625,Body
"• Signal to employers, universities, training programs, and",11.508949279785156,0,0,1,0.01694915254237288,59,8,0.06484017964282067,0.4373427882339015,1.0455472953022833,39.68218994140625,0,0,0,2.001861572265625,2.001861572265625,Body
military that a student has completed a comprehensive course,11.508949279785156,0,0,1,0.0,60,9,0.07420305488935483,0.45440188321200287,1.0455472953022833,45.412269592285156,0,0,0,2.001861572265625,2.001861572265625,Body
of study in a specialized area.,11.508949279785156,0,0,1,0.0,31,6,0.07420305488935483,0.4714609781901042,1.0455472953022833,45.412269592285156,0,0,0,2.001861572265625,2.001861572265625,Body
"• Cultivate transferable work habits such as perseverance, goal",11.508949279785156,0,0,1,0.015873015873015872,63,9,0.06484017964282067,0.4885200731682055,1.0455472953022833,39.68218994140625,0,0,0,2.001861572265625,2.001861572265625,Body
"setting, and self-direction.",11.508949279785156,0,0,1,0.0,28,3,0.07420305488935483,0.5055791681463068,1.0455472953022833,45.412269592285156,0,0,0,2.001861572265625,26.24774169921875,Body
PATHWAY OPTIONS,15.308159828186035,0,0,1,0.9333333333333333,15,2,0.3924488491482205,0.5532517481331873,1.3906921227403093,240.17869567871094,0,0,1,26.24774169921875,10.5205078125,Body
REGULAR PATHWAY,15.310199737548828,1,0,1,0.9333333333333333,15,2,0.19147107492085375,0.5905992141877762,1.3908774412837386,117.1802978515625,0,0,1,10.5205078125,-15.3101806640625,Body
DISTINCTION PATHWAY,15.310199737548828,1,0,1,0.9473684210526315,19,2,0.5747102724960427,0.5905992141877762,1.3908774412837386,351.7226867675781,0,0,1,-15.3101806640625,1.509918212890625,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.5241411994485294,0.6118367127697877,1.0,320.7744140625,0,0,0,1.509918212890625,-11.007598876953125,Body
4 credits of Math - At least one math,11.007583618164062,0,0,1,0.05405405405405406,37,9,0.5644277934155433,0.6118367127697877,1.0,345.4298095703125,1,0,0,-11.007598876953125,2.50140380859375,Body
course should be an AP Math class.,11.007583618164062,0,0,1,0.08823529411764706,34,7,0.5644290400486366,0.6288935343424479,1.0,345.4305725097656,0,0,0,2.50140380859375,-6.505279541015625,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.1221921584185432,0.6345782809787326,1.0,74.78160095214844,0,0,0,-6.505279541015625,-11.007568359375,Body
4 credits of Math,11.007583618164062,0,0,1,0.058823529411764705,17,4,0.1624787523855571,0.6345782809787326,1.0,99.43699645996094,1,0,0,-11.007568359375,-2.00091552734375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.524142396216299,0.6459503173828125,1.0,320.775146484375,0,0,0,-2.00091552734375,-11.007568359375,Body
4 credits of Science- At least one,11.007583618164062,0,0,1,0.058823529411764705,34,7,0.5644290400486366,0.6459503173828125,1.0,345.4305725097656,1,0,0,-11.007568359375,-6.5052490234375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.12219210855321946,0.6516350640190972,1.0,74.78157043457031,0,0,0,-6.5052490234375,-11.007568359375,Body
4 credits of Science,11.007583618164062,0,0,1,0.05,20,4,0.1624787523855571,0.6516350640190972,1.0,99.43699645996094,1,0,0,-11.007568359375,-2.0008544921875,Body
science course should be an AP,11.007583618164062,0,0,1,0.06666666666666667,30,6,0.56443028668173,0.6630071774877683,1.0,345.43133544921875,0,0,0,-2.0008544921875,-6.5052490234375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.12219210855321946,0.668691924124053,1.0,74.78157043457031,0,0,0,-6.5052490234375,-11.007568359375,Body
4 credits of STEM-designated electives,11.007583618164062,0,0,1,0.10526315789473684,38,5,0.1624787523855571,0.668691924124053,1.0,99.43699645996094,1,0,0,-11.007568359375,-2.0008544921875,Body
Science class.,11.007583618164062,0,0,1,0.07142857142857142,14,2,0.56443028668173,0.6800640375927242,1.0,345.43133544921875,0,0,0,-2.0008544921875,-6.5052490234375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.12219210855321946,0.6857487842290089,1.0,74.78157043457031,0,0,0,-6.5052490234375,-11.007568359375,Body
Maintain an overall 2.85 GPA,11.007583618164062,0,0,1,0.14285714285714285,28,5,0.1624787523855571,0.6857487842290089,1.0,99.43699645996094,0,0,0,-11.007568359375,-2.00091552734375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.5241436428493924,0.6971208206330887,1.0,320.7759094238281,0,0,0,-2.00091552734375,-11.007568359375,Body
4 credits of STEM-designated electives,11.007583618164062,0,0,1,0.10526315789473684,38,5,0.56443028668173,0.6971208206330887,1.0,345.43133544921875,1,0,0,-11.007568359375,-6.5052490234375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.12219210855321946,0.7028055672693734,1.0,74.78157043457031,0,0,0,-6.5052490234375,-11.007568359375,Body
Participate in a minimum of 3 STEM,11.007583618164062,0,0,1,0.14705882352941177,34,7,0.1624787523855571,0.7028055672693734,1.0,99.43699645996094,0,0,0,-11.007568359375,-2.00091552734375,Body
- One must be a Computer,11.007583618164062,0,0,1,0.08333333333333333,24,6,0.5644315333148233,0.7141776036734533,1.0,345.4320983886719,0,0,0,-2.00091552734375,-6.5052490234375,Body
presentations/conferences each year,11.007583618164062,0,0,1,0.0,35,3,0.16247997408598855,0.719862350309738,1.0,99.437744140625,0,0,0,-6.5052490234375,-2.0008544921875,Body
Science/Technology Class,11.007583618164062,0,0,1,0.125,24,2,0.5644315333148233,0.7312344637784091,1.0,345.4320983886719,0,0,0,-2.0008544921875,-6.5052490234375,Body
with a required minimum total of 12,11.007583618164062,0,0,1,0.0,35,7,0.16247997408598855,0.7369192104146938,1.0,99.437744140625,0,0,0,-6.5052490234375,-2.0008544921875,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.524144839617162,0.748291323883365,1.0,320.7766418457031,0,0,0,-2.0008544921875,-11.007568359375,Body
Maintain an overall 3.5 GPA,11.007583618164062,0,0,1,0.14814814814814814,27,5,0.5644314834494996,0.748291323883365,1.0,345.43206787109375,0,0,0,-11.007568359375,-6.5052490234375,Body
presentations/conferences throughout,11.007583618164062,0,0,1,0.0,36,2,0.16247997408598855,0.7539760705196497,1.0,99.437744140625,0,0,0,-6.5052490234375,-2.00091552734375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.524144839617162,0.7653481069237295,1.0,320.7766418457031,0,0,0,-2.00091552734375,-11.007568359375,Body
Participate in a minimum of 3 STEM,11.007583618164062,0,0,1,0.14705882352941177,34,7,0.5644314834494996,0.7653481069237295,1.0,345.43206787109375,0,0,0,-11.007568359375,-6.50531005859375,Body
. *,11.007583618164062,1,0,1,0.0,3,2,0.25140440697763483,0.771032776495423,1.0,153.8594970703125,0,0,0,-6.50531005859375,-11.00750732421875,Body
the 4 years,11.007583618164062,0,0,1,0.0,11,3,0.16247997408598855,0.7710328535600142,1.0,99.437744140625,0,0,0,-11.00750732421875,-2.00091552734375,Body
presentations/conferences a year with a,11.007583618164062,0,0,1,0.0,39,5,0.564432730082593,0.7824048899640941,1.0,345.4328308105469,0,0,0,-2.00091552734375,-6.5052490234375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.12219331778732001,0.7880896366003788,1.0,74.78231048583984,0,0,0,-6.5052490234375,-11.007568359375,Body
Join and actively participate in a,11.007583618164062,0,0,1,0.029411764705882353,34,6,0.16247996161965764,0.7880896366003788,1.0,99.43773651123047,0,0,0,-11.007568359375,-2.0008544921875,Body
required minimum total of 12,11.007583618164062,0,0,1,0.0,28,5,0.564432730082593,0.7994617500690498,1.0,345.4328308105469,0,0,0,-2.0008544921875,-6.5052490234375,Body
STEM-related extracurricular activity or,11.007583618164062,0,0,1,0.1,40,4,0.1624811833200891,0.8051464967053346,1.0,99.43848419189453,0,0,0,-6.5052490234375,-2.0008544921875,Body
presentations/conferences throughout,11.007583618164062,0,0,1,0.0,36,2,0.564432730082593,0.8165186101740057,1.0,345.4328308105469,0,0,0,-2.0008544921875,-6.50531005859375,Body
club every year of attendance. -,11.007583618164062,0,0,1,0.0,32,6,0.1624811833200891,0.8222032797456992,1.0,99.43848419189453,0,0,0,-6.50531005859375,-2.0008544921875,Body
the 4 years.,11.007583618164062,0,0,1,0.0,12,3,0.564432730082593,0.8335753932143702,1.0,345.4328308105469,0,0,0,-2.0008544921875,2.50140380859375,Body
●,11.007583618164062,0,0,1,0.0,1,1,0.5241460862502553,0.8506321762547349,1.0,320.77740478515625,0,0,0,2.50140380859375,-11.007568359375,Body
Join and actively participate in a,11.007583618164062,0,0,1,0.029411764705882353,34,6,0.564432730082593,0.8506321762547349,1.0,345.4328308105469,0,0,0,-11.007568359375,2.50146484375,Body
STEM-related extracurricular activity or,11.007583618164062,0,0,1,0.1,40,4,0.5644339767156863,0.8676890363596906,1.0,345.43359375,0,0,0,2.50146484375,2.50146484375,Body
club every year of attendance.,11.007583618164062,0,0,1,0.0,30,5,0.5644339767156863,0.8847458964646465,1.0,345.43359375,0,0,0,2.50146484375,2.50140380859375,Body
